name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
11355,2022-03-11,11.2,2.7,7.2,11.2,2.7,6,-1.8,56.2,0,0,0,,0,0,31.7,18.2,157.9,1017.2,47.9,15.9,205.8,17.8,7,10,2022-03-11T06:13:20,2022-03-11T17:57:48,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-03-12,8.1,-3.9,2.6,7.8,-12.8,-2.6,-1.5,75.4,11.893,100,33.33,"rain,snow",3.5,0,74.4,48.9,308.4,998.5,95.9,10,28.5,2.5,2,10,2022-03-12T06:11:43,2022-03-12T17:58:54,0.32,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-03-13,1.5,-5.1,-1.9,-3.8,-13.9,-8.5,-13.3,42.6,0,0,0,"rain,snow",0.7,0,64.6,42.5,267.6,1019.9,64,15.4,208,17.3,7,10,2022-03-13T07:10:05,2022-03-13T18:59:59,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-03-14,12.7,0.4,6.8,12.7,-3.6,4.6,-4.7,44.9,0,0,0,,0,0,34.9,24.5,221.4,1027.7,67,16,209.8,17.9,7,10,2022-03-14T07:08:26,2022-03-14T19:01:04,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-03-15,17.9,7.3,11.7,17.9,4.7,10.7,-0.3,44.3,0,0,0,,0,0,33.5,20.3,211.9,1022.8,69.4,16,198.7,17.2,7,10,2022-03-15T07:06:48,2022-03-15T19:02:09,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-03-16,16.5,8.9,12.7,16.5,7.4,12.6,3.2,53.2,0,0,0,,0,0,49,20.6,137.8,1021.7,40.1,16,207.8,18,7,10,2022-03-16T07:05:09,2022-03-16T19:03:14,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-03-17,12.4,6.4,9,12.4,3.6,7.5,7.2,89.4,2.455,100,37.5,rain,0,0,38.5,21.2,41.6,1016.8,97.9,3.1,28.5,2.4,1,10,2022-03-17T07:03:30,2022-03-17T19:04:19,0.48,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
11355,2022-03-18,20.8,10.1,13.7,20.8,10.1,13.7,9.5,78.4,0,0,0,,0,0,31.3,21.1,209.6,1015.1,60.8,11,208.4,17.9,7,10,2022-03-18T07:01:51,2022-03-18T19:05:23,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
11355,2022-03-19,18,8.7,13.5,18,7,13,9.9,79.7,1.615,100,8.33,rain,0,0,47.9,18,154,1009.8,86.3,10.1,149.6,12.9,5,10,2022-03-19T07:00:12,2022-03-19T19:06:27,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-03-20,15.5,7.9,12.9,15.5,3.5,12.4,4,55.6,0.674,100,8.33,rain,0,0,60.5,40.7,287.9,1008.2,79.7,16,110.2,9.4,5,10,2022-03-20T06:58:33,2022-03-20T19:07:31,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
11355,2022-03-21,16.4,7.2,11.2,16.4,3.3,9.6,-3.7,37.4,0,0,0,,0,0,53.5,36.9,303.7,1016.8,36.6,15.9,229.6,19.6,8,10,2022-03-21T06:56:53,2022-03-21T19:08:35,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-03-22,13.6,6.9,10.6,13.6,2.9,9.1,-9.4,25.1,0,0,0,,0,0,44.7,32.3,315,1020.6,72,16,221.1,18.9,8,10,2022-03-22T06:55:14,2022-03-22T19:09:39,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-03-23,8.8,4.4,6.2,6.4,0.4,3,-6.5,41,0.244,100,8.33,rain,0,0,38.9,21.4,66.4,1023.4,81.1,16,104.1,9,5,10,2022-03-23T06:53:34,2022-03-23T19:10:43,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
11355,2022-03-24,8.1,4,6.2,4.9,-0.7,2,4.4,88.5,11.069,100,41.67,rain,0,0,59.4,33.3,52,1013.3,100,5.1,27.5,2.3,1,10,2022-03-24T06:51:54,2022-03-24T19:11:46,0.73,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-03-25,14.6,6.3,10.3,14.6,3.6,9.4,3.2,64.7,15.76,100,16.67,rain,0,0,44.7,29.9,272.5,1002.9,88.6,15,139.8,12.1,7,10,2022-03-25T06:50:15,2022-03-25T19:12:50,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-03-26,11.4,7.2,9.7,11.4,3.6,8.3,-0.4,49.5,0.756,100,20.83,rain,0,0,47.9,29.6,265,998.5,92.5,15.8,127.3,10.8,7,10,2022-03-26T06:48:35,2022-03-26T19:13:53,0.8,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-03-27,7.3,0.5,4.9,3.6,-6.4,0.2,-4.8,50.1,0,0,0,,0,0,57.2,37.6,290.2,1003.4,76.7,16,130.3,11.4,6,10,2022-03-27T06:46:56,2022-03-27T19:14:56,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-03-28,-0.1,-4.6,-2.3,-7.1,-12.6,-9.9,-16,34.8,0,0,0,,0,0,61.7,40.3,300.7,1012.6,61.5,16,184.3,15.8,6,10,2022-03-28T06:45:17,2022-03-28T19:16:00,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-03-29,2.8,-4,-0.5,-2.6,-12.4,-7.1,-12.7,40.2,0,0,0,,0,0,56.2,36.8,311.2,1019.9,53.4,16,205.5,17.8,8,10,2022-03-29T06:43:38,2022-03-29T19:17:03,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-03-30,7.7,-1.1,3.1,5.7,-6.2,-0.3,-10.6,37.6,0,0,0,,0,0,36.6,20.8,258.4,1021.8,56.1,16,150.1,12.9,6,10,2022-03-30T06:41:59,2022-03-30T19:18:06,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-03-31,15.9,6.4,11.6,15.9,4.1,10.9,8.1,79.1,0.262,100,12.5,rain,0,0,65.4,30,160.6,1006.2,98.1,11.8,82.5,7.3,3,10,2022-03-31T06:40:20,2022-03-31T19:19:09,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-04-01,16.2,7.2,11.7,16.2,2.5,10.7,3.2,59.3,7.093,100,29.17,rain,0,0,60.9,40.6,278.3,1002.2,90,14.9,109.7,9.5,5,10,2022-04-01T06:38:41,2022-04-01T19:20:12,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-04-02,11.5,3.8,7.1,11.5,-1.7,3.9,-5.1,42.7,0,0,0,,0,0,56.9,33.1,292.8,1016.2,71.6,16,253.6,21.8,8,10,2022-04-02T06:37:03,2022-04-02T19:21:15,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-04-03,7.7,5.6,6.8,7.4,0.8,4.7,1.9,71.3,2.441,100,20.83,rain,0,0,48.8,31.7,256.8,1010.1,87.9,15.6,43.5,3.6,1,10,2022-04-03T06:35:25,2022-04-03T19:22:18,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-04-04,11.8,4.3,8.1,11.8,-0.2,5.8,-2.5,48.7,0,0,0,,0,0,50,28.9,303,1014,50.4,16,216.8,18.7,8,10,2022-04-04T06:33:48,2022-04-04T19:23:21,0.11,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-04-05,12.6,6.6,9.4,12.6,5.1,8.7,-0.7,51.2,0.217,100,4.17,rain,0,0,28.4,19.2,129.6,1017,85.6,15.6,100.5,8.6,5,10,2022-04-05T06:32:10,2022-04-05T19:24:24,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
11355,2022-04-06,11.3,7,8.9,11.3,2.9,6.4,6.7,86.4,11.181,100,54.17,rain,0,0,58.3,40.2,51.1,1010.3,99.4,12.6,40.9,3.3,2,10,2022-04-06T06:30:33,2022-04-06T19:25:27,0.17,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
11355,2022-04-07,12.5,7.7,9.4,12.5,4.4,7.7,7,85.1,14.079,100,45.83,rain,0,0,69.5,42.6,102.3,1007.8,99.9,9.8,18.5,1.4,1,10,2022-04-07T06:28:57,2022-04-07T19:26:30,0.21,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D9152,72505394728,0826W,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
11355,2022-04-08,17.2,9.9,12.8,17.2,7.1,12.6,3.9,60.2,8.328,100,16.67,rain,0,0,52.7,24.4,253.7,1002.1,57.9,13.5,227,19.7,7,10,2022-04-08T06:27:21,2022-04-08T19:27:33,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-04-09,12.8,9.2,10.9,12.8,8,10.6,2.8,58.1,0.684,100,20.83,rain,0,0,50,28.8,267.3,1003.5,86.9,15.9,152.9,13.2,6,10,2022-04-09T06:25:45,2022-04-09T19:28:35,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-04-10,9.4,6.6,8.2,7.3,2.6,4.7,-2.2,48.4,0,0,0,,0,0,54.5,38.1,308.5,1008.2,87.8,16,134.5,11.5,6,10,2022-04-10T06:24:10,2022-04-10T19:29:38,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-04-11,14.5,5.3,9.1,14.5,1.5,7.5,-2.3,46.2,0,0,0,,0,0,47.2,29.1,257.4,1018.2,41.8,16,252.1,21.7,8,10,2022-04-11T06:22:36,2022-04-11T19:30:41,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-04-12,20.6,9.7,14.5,20.6,8.9,14.5,4.8,53.8,1.098,100,12.5,rain,0,0,37.4,22.7,261.7,1016.1,61.4,15.9,201.4,17.3,8,10,2022-04-12T06:21:02,2022-04-12T19:31:44,0.37,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-04-13,19.6,10.5,15,19.6,10.5,15,8.2,64.4,0,0,0,,0,0,32.8,22,110.6,1015.7,65,16,215.5,18.6,8,10,2022-04-13T06:19:29,2022-04-13T19:32:47,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-04-14,20.1,13.3,16.7,20.1,13.3,16.7,10.1,66.3,2.453,100,8.33,rain,0,0,52.3,34.6,51.4,1008.2,76.4,16,232.8,20,8,10,2022-04-14T06:17:56,2022-04-14T19:33:50,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-04-15,19.6,11,15.2,19.6,11,15.2,-2.7,31.1,0.056,100,4.17,rain,0,0,57.6,37.8,226.6,1018.1,39.4,16,266,22.7,8,10,2022-04-15T06:16:24,2022-04-15T19:34:53,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
11355,2022-04-16,19.9,7.7,14.4,19.9,4.3,14.1,2.5,46.3,2.708,100,8.33,rain,0,0,53.6,25.2,199.9,1013.3,75.6,15.8,190.5,16.5,8,10,2022-04-16T06:14:53,2022-04-16T19:35:56,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
11355,2022-04-17,9.7,6,7.8,6.6,1.8,4.4,-3.8,46.9,0.782,100,8.33,rain,0,0,54.7,36.2,317.9,1019.4,51.4,16,252.9,21.7,9,10,2022-04-17T06:13:22,2022-04-17T19:36:59,0.53,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-04-18,11,5,7.6,11,0.5,5,-3.4,46.9,5.03,100,8.33,rain,0,0,50.1,33.7,75.8,1024.7,58.1,15.4,156,13.5,7,10,2022-04-18T06:11:52,2022-04-18T19:38:02,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-04-19,9.8,4.5,7.5,6.5,-1,3.3,0.4,63.9,44.219,100,33.33,rain,0,0,60.4,36.5,292,1006.6,81.7,12.6,117.5,10.2,5,10,2022-04-19T06:10:23,2022-04-19T19:39:05,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
11355,2022-04-20,14.5,6,9.8,14.5,1.6,7.8,-3.6,40.6,0,0,0,,0,0,49.4,33,285.4,1025.2,39.7,16,277.4,23.9,9,10,2022-04-20T06:08:55,2022-04-20T19:40:08,0.64,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-04-21,13.8,6.7,10.5,13.8,4.7,10,3.3,62.6,0,0,0,,0,0,54.3,35.4,164.7,1030.5,69.7,16,174.6,15.2,7,10,2022-04-21T06:07:28,2022-04-21T19:41:11,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-04-22,19.8,11.2,15.3,19.8,11.2,15.3,0.9,41.9,0,0,0,,0,0,44.8,29.7,306.1,1027.3,35,16,282.8,24.4,9,10,2022-04-22T06:06:01,2022-04-22T19:42:14,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-04-23,15.8,10.1,12.8,15.8,10.1,12.8,0.5,43.5,0,0,0,,0,0,29.5,17.9,107.1,1027.6,84.4,16,196.1,17.1,6,10,2022-04-23T06:04:36,2022-04-23T19:43:17,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-04-24,14.7,9.1,12.2,14.7,7.6,11.9,1.6,50.3,0,0,0,,0,0,48.1,26,98.2,1024.1,64.7,16,246,21.4,8,10,2022-04-24T06:03:11,2022-04-24T19:44:20,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-04-25,13.6,7.7,10.7,13.6,5.9,10,1.2,52.3,0,0,0,,0,0,27.7,18.4,92.2,1023.9,86,16,104.2,8.9,3,10,2022-04-25T06:01:47,2022-04-25T19:45:23,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-04-26,13.8,10.5,12.1,13.8,10.5,12.1,8.2,77.9,1.197,100,16.67,rain,0,0,41,21.7,65,1017.8,98.9,13.6,70.9,6.1,3,10,2022-04-26T06:00:25,2022-04-26T19:46:26,0.85,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-04-27,14.4,6.2,10.6,14.4,1.1,9.1,-1,46.8,0.047,100,4.17,rain,0,0,58.9,38.7,306.1,1013.9,71.8,15.8,248,21.3,8,10,2022-04-27T05:59:03,2022-04-27T19:47:29,0.89,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,F6107,KNYC,72503014732"
11355,2022-04-28,13.5,4.8,8.7,13.5,-0.5,6.1,-8.5,31.8,0,0,0,,0,0,62.3,40.8,318.7,1015.8,36.4,16,288.7,24.8,9,10,2022-04-28T05:57:43,2022-04-28T19:48:32,0.92,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-04-29,16.4,5.9,11,16.4,1.8,9.3,-12,20.2,0,0,0,,0,0,52.9,34.7,317.2,1018.1,10.3,16,295.3,25.6,9,10,2022-04-29T05:56:23,2022-04-29T19:49:34,0.96,Clear,Clear conditions throughout the day.,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-04-30,18.6,7.9,12.7,18.6,5.6,12.1,-6.5,26.2,0,0,0,,0,0,40.7,21.5,321.4,1019.2,7.9,16,291.8,25,9,10,2022-04-30T05:55:05,2022-04-30T19:50:37,0,Clear,Clear conditions throughout the day.,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-05-01,18.3,8.3,13.4,18.3,7.4,13.2,1.2,46.5,0,0,0,,0,0,34.6,20.9,142.2,1019.3,52,16,262.3,22.6,8,10,2022-05-01T05:53:48,2022-05-01T19:51:39,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-05-02,13.1,10.9,11.7,13.1,10.9,11.7,8.9,83.1,8.3,100,33.33,rain,0,0,48.2,23.2,60.3,1017.5,99.5,11.6,36.3,3.2,1,10,2022-05-02T05:52:32,2022-05-02T19:52:41,0.06,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-05-03,15.4,10.1,12.7,15.4,10.1,12.7,8,73.9,0,0,0,,0,0,31.7,22.7,61.9,1020.5,79.7,16,206.3,17.8,7,10,2022-05-03T05:51:17,2022-05-03T19:53:43,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-05-04,18.6,9.9,12.9,18.6,7.7,12.5,9.9,82.9,2.551,100,33.33,rain,0,0,25.6,16.3,73.1,1015.6,93.6,11.9,89.6,7.7,4,10,2022-05-04T05:50:04,2022-05-04T19:54:45,0.12,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-05-05,21.1,13.7,17,21.1,13.7,17,7.4,55.4,0,0,0,,0,0,29.5,23.8,7.9,1017.3,71,16,276,23.5,8,10,2022-05-05T05:48:51,2022-05-05T19:55:47,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-05-06,16.1,9.9,13.3,16.1,7.9,13.3,9.2,77,16.154,100,66.67,rain,0,0,31.3,21.6,108.2,1013.7,95.8,12.9,48.3,4.2,2,10,2022-05-06T05:47:41,2022-05-06T19:56:48,0.19,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-05-07,10.5,8.5,9.5,10.5,4.4,7,6.5,81.8,28.353,100,95.83,rain,0,0,59.3,42,55.8,1010.7,100,11.3,30.4,2.5,1,10,2022-05-07T05:46:31,2022-05-07T19:57:50,0.22,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-05-08,14.3,7.9,10.9,14.3,3.9,9.3,-0.9,45.9,0.467,100,16.67,rain,0,0,55.6,37.6,52.1,1018.6,91.5,16,128.2,11.1,5,10,2022-05-08T05:45:23,2022-05-08T19:58:51,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-05-09,20.3,8.1,14,20.3,4.9,13.2,-5.5,26.5,0,0,0,,0,0,51.6,31.7,44.1,1023,42.9,16,302,26.1,9,10,2022-05-09T05:44:16,2022-05-09T19:59:51,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-05-10,22,11.4,15.6,22,11.4,15.6,-3.6,27.3,0,0,0,,0,0,52.3,32.7,47.6,1026.6,35.1,16,279.2,24.1,9,10,2022-05-10T05:43:11,2022-05-10T20:00:52,0.32,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-05-11,22,12.1,16.4,22,12.1,16.4,2.6,40.8,0,0,0,,0,0,50.6,27.6,44,1024.8,59.4,16,204.6,17.6,8,10,2022-05-11T05:42:07,2022-05-11T20:01:52,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
11355,2022-05-12,21.3,13.9,17.2,21.3,13.9,17.2,12.4,73.4,0,0,0,,0,0,24.5,19.7,62.9,1025.4,70.1,15.6,227.9,19.8,8,10,2022-05-12T05:41:05,2022-05-12T20:02:51,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
11355,2022-05-13,19.5,13.8,16.1,19.5,13.8,16.1,14.4,89.3,0.126,100,8.33,rain,0,0,27.7,22.8,60.6,1024.4,97.3,7,130.5,11.3,8,10,2022-05-13T05:40:05,2022-05-13T20:03:50,0.42,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-05-14,22.5,15.1,17.7,22.5,15.1,17.7,15.8,88.9,3.575,100,25,rain,0,0,33.5,18.2,130.9,1018.4,96.5,7.5,119.5,10.3,5,10,2022-05-14T05:39:05,2022-05-14T20:04:49,0.45,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-05-15,24.4,14.9,18.6,24.4,14.9,18.6,15.4,82.6,3.525,100,20.83,rain,0,0,35.3,24.2,182.7,1011.6,85.2,10,192.2,16.7,7,10,2022-05-15T05:38:08,2022-05-15T20:05:47,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-05-16,22.3,17.8,20,22.3,17.8,20,15.9,77.5,8.754,100,25,rain,0,0,37.1,24.8,183.9,1005,81.2,15.5,154,13.5,6,10,2022-05-16T05:37:12,2022-05-16T20:06:45,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-05-17,25.2,14.6,19.6,25.2,14.6,19.6,6.3,44.9,0,0,0,,0,0,64.9,45.1,289.5,1007.4,28,16,283,24.4,10,10,2022-05-17T05:36:18,2022-05-17T20:07:42,0.55,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"D9152,72505394728,0826W,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-05-18,21.9,13.7,17.3,21.9,13.7,17.3,4.4,43.9,0,0,0,,0,0,44.8,22.4,290.8,1013.4,48.7,16,283.3,24.5,9,10,2022-05-18T05:35:25,2022-05-18T20:08:39,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
11355,2022-05-19,18.8,12.6,15,18.8,12.6,15,11.4,79.8,19.203,100,45.83,rain,0,0,25.9,14,120.8,1008.5,87,12.1,89.5,7.7,5,10,2022-05-19T05:34:34,2022-05-19T20:09:35,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D9152,72505394728,F7223,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
11355,2022-05-20,18.9,12.7,15.7,18.9,12.7,15.7,13.3,86.3,10.735,100,16.67,rain,0,0,40.7,22.9,78.7,1013.4,87.4,10.1,143,12.2,6,10,2022-05-20T05:33:45,2022-05-20T20:10:30,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2022-05-21,30.7,15.3,22.8,31.8,15.3,23.2,17.1,73.6,0,0,0,,0,0,33.1,17.2,183.1,1015.2,64.4,8.9,265.4,22.9,8,30,2022-05-21T05:32:58,2022-05-21T20:11:25,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
